arrest_key,arrest_date,pd_cd,ky_cd,ofns_desc,law_cat_cd,arrest_boro,arrest_precinct,age_group,perp_sex,perp_race,longitude,latitude
239154796,01/14/2022,339,341,PETIT LARCENY,M,M,14,45-64,M,BLACK,-73.98776859,40.74978831
239154797,01/14/2022,523,117,DANGEROUS DRUGS,F,M,28,45-64,M,BLACK,-73.951772,40.799146
239154798,01/14/2022,511,235,DANGEROUS DRUGS,M,Q,103,25-44,M,WHITE,-73.7927267255908,40.7072398161698
239154799,01/14/2022,515,117,DANGEROUS DRUGS,F,Q,103,18-24,M,BLACK,-73.808208,40.700421
239154800,01/14/2022,503,117,DANGEROUS DRUGS,F,Q,103,25-44,M,BLACK,-73.807904,40.701477
239154801,01/14/2022,503,117,DANGEROUS DRUGS,F,Q,103,25-44,M,BLACK,-73.807904,40.701477
239154802,01/14/2022,397,105,ROBBERY,F,Q,109,<18,M,BLACK,-73.828,40.764651
239157307,01/14/2022,515,117,DANGEROUS DRUGS,F,B,43,25-44,M,BLACK,-73.868942,40.832627
239157308,01/14/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,42,25-44,M,BLACK,-73.911463,40.822355
239157309,01/14/2022,478,343,OTHER OFFENSES RELATED TO THEF,M,B,52,25-44,M,BLACK,-73.90107874,40.86275507
239157310,01/14/2022,515,117,DANGEROUS DRUGS,F,B,52,18-24,M,WHITE HISPANIC,-73.892622,40.866518
239157311,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,B,41,18-24,F,BLACK,-73.886618,40.816861
239157312,01/14/2022,515,117,DANGEROUS DRUGS,F,B,43,25-44,M,BLACK,-73.871363,40.834585
239157313,01/14/2022,109,106,FELONY ASSAULT,F,B,50,25-44,M,BLACK HISPANIC,-73.9035744897024,40.8828621313214
239157314,01/14/2022,503,117,DANGEROUS DRUGS,F,B,52,18-24,M,WHITE HISPANIC,-73.894557,40.868567
239157315,01/14/2022,339,341,PETIT LARCENY,M,B,52,45-64,M,WHITE HISPANIC,-73.908788,40.873944
239157316,01/14/2022,339,341,PETIT LARCENY,M,B,52,45-64,M,WHITE HISPANIC,-73.908788,40.873944
239157317,01/14/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,B,40,25-44,M,BLACK,-73.914249,40.817649
239157318,01/14/2022,503,117,DANGEROUS DRUGS,F,K,75,25-44,M,BLACK,-73.897583,40.670981
239157319,01/14/2022,503,117,DANGEROUS DRUGS,F,K,75,25-44,F,BLACK,-73.897004,40.672383
239157320,01/14/2022,109,106,FELONY ASSAULT,F,K,66,25-44,M,WHITE HISPANIC,-73.9909448942322,40.6258375452829
239157321,01/14/2022,109,106,FELONY ASSAULT,F,K,66,45-64,M,WHITE,-73.9909448942322,40.6258375452829
239157322,01/14/2022,109,106,FELONY ASSAULT,F,K,63,25-44,M,WHITE,-73.9413587834752,40.6281697437036
239157323,01/14/2022,339,341,PETIT LARCENY,M,M,1,18-24,M,BLACK,-74.000886,40.723175
239157324,01/14/2022,511,235,DANGEROUS DRUGS,M,M,14,45-64,M,BLACK HISPANIC,-73.98776859,40.74978831
239157325,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,M,14,25-44,M,WHITE HISPANIC,-73.99297988,40.75285463
239157326,01/14/2022,940,881,OTHER TRAFFIC INFRACTION,I,M,13,25-44,F,WHITE HISPANIC,-73.982962,40.737074
239157327,01/14/2022,705,358,OFFENSES INVOLVING FRAUD,M,M,28,18-24,M,BLACK,-73.95723787,40.80185693
239157328,01/14/2022,792,118,DANGEROUS WEAPONS,F,Q,107,18-24,F,BLACK,-73.805247,40.709781
239157329,01/14/2022,397,105,ROBBERY,F,Q,109,<18,M,BLACK,-73.828,40.764651
239157330,01/14/2022,792,118,DANGEROUS WEAPONS,F,Q,107,18-24,M,BLACK HISPANIC,-73.805247,40.709781
239157331,01/14/2022,792,118,DANGEROUS WEAPONS,F,Q,107,25-44,M,WHITE HISPANIC,-73.805247,40.709781
239157332,01/14/2022,439,109,GRAND LARCENY,F,Q,110,45-64,M,BLACK,-73.871197,40.733729
239157333,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,S,120,25-44,M,BLACK,-74.0770327198983,40.6447209438691
239159516,01/14/2022,503,117,DANGEROUS DRUGS,F,B,52,25-44,M,WHITE HISPANIC,-73.89346798,40.8653832
239159517,01/14/2022,782,236,DANGEROUS WEAPONS,M,B,40,25-44,M,WHITE HISPANIC,-73.922021,40.81126
239159518,01/14/2022,339,341,PETIT LARCENY,M,B,52,25-44,M,WHITE HISPANIC,-73.896468,40.86333
239159519,01/14/2022,339,341,PETIT LARCENY,M,B,50,25-44,M,WHITE,-73.904594,40.906938
239159520,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,46,45-64,F,BLACK,-73.914547,40.849382
239159521,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,47,65+,M,BLACK,-73.864255,40.880998
239159522,01/14/2022,681,233,SEX CRIMES,M,B,40,25-44,M,WHITE HISPANIC,-73.924942325642,40.8103518634571
239159523,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,B,44,25-44,M,WHITE HISPANIC,-73.914246,40.841935
239159524,01/14/2022,244,107,BURGLARY,F,K,76,25-44,F,BLACK HISPANIC,-74.000504,40.683691
239159525,01/14/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,78,45-64,M,WHITE,-73.977884,40.66934
239159526,01/14/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,K,76,25-44,M,BLACK HISPANIC,-74.000504,40.683691
239159527,01/14/2022,793,118,DANGEROUS WEAPONS,F,K,75,25-44,M,BLACK,-73.90228969,40.6709371
239159528,01/14/2022,681,233,SEX CRIMES,M,K,84,25-44,F,BLACK,-73.9832253756043,40.6954388081238
239159529,01/14/2022,681,233,SEX CRIMES,M,K,79,25-44,F,BLACK,-73.9450265328727,40.68900139556
239159530,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,81,45-64,M,BLACK,-73.920484,40.679187
239159531,01/14/2022,397,105,ROBBERY,F,K,60,18-24,M,BLACK,-73.976436,40.577258
239159532,01/14/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,67,45-64,M,BLACK,-73.938566,40.651351
239159533,01/14/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,67,18-24,M,WHITE HISPANIC,-73.951016510623,40.6488507469884
239159534,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,M,5,18-24,M,BLACK,-73.99919,40.711829
239159535,01/14/2022,439,109,GRAND LARCENY,F,M,14,45-64,M,BLACK,-73.98979219,40.75723226
239159536,01/14/2022,792,118,DANGEROUS WEAPONS,F,M,14,18-24,M,BLACK,-73.98776859,40.74978831
239159537,01/14/2022,439,109,GRAND LARCENY,F,Q,112,18-24,M,BLACK HISPANIC,-73.832899,40.715631
239159539,01/14/2022,397,105,ROBBERY,F,Q,109,<18,M,BLACK,-73.828,40.764651
239159540,01/14/2022,515,117,DANGEROUS DRUGS,F,Q,103,<18,M,BLACK,-73.807811,40.700885
239159542,01/14/2022,263,114,ARSON,F,S,121,45-64,M,BLACK,-74.1657,40.625217
239159543,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,S,123,45-64,M,WHITE,-74.21877756,40.55247235
239161891,01/14/2022,223,107,BURGLARY,F,B,42,25-44,M,BLACK,-73.911463,40.822355
239161892,01/14/2022,705,358,OFFENSES INVOLVING FRAUD,M,B,49,18-24,M,WHITE HISPANIC,-73.866533,40.846363
239161893,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,B,50,18-24,M,WHITE HISPANIC,-73.904378,40.875367
239161894,01/14/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,B,42,25-44,F,BLACK,-73.911463,40.822355
239161895,01/14/2022,109,106,FELONY ASSAULT,F,K,71,<18,F,BLACK,-73.9477648403751,40.664121282631
239161898,01/14/2022,198,126,MISCELLANEOUS PENAL LAW,F,K,67,45-64,M,BLACK,-73.95082,40.648859
239161899,01/14/2022,109,106,FELONY ASSAULT,F,K,94,45-64,F,WHITE HISPANIC,-73.9529831112437,40.7270006940205
239161900,01/14/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,79,45-64,M,BLACK,-73.944984,40.688736
239161901,01/14/2022,705,358,OFFENSES INVOLVING FRAUD,M,M,9,25-44,M,BLACK,-73.986063,40.732821
239161902,01/14/2022,705,358,OFFENSES INVOLVING FRAUD,M,M,13,25-44,M,WHITE HISPANIC,-73.9832725981497,40.7372030985741
239161903,01/14/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,30,18-24,M,BLACK,-73.943989,40.828666
239161904,01/14/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,30,18-24,M,BLACK,-73.943989,40.828666
239161905,01/14/2022,339,341,PETIT LARCENY,M,M,9,45-64,M,WHITE,-73.983634,40.721746
239161906,01/14/2022,503,117,DANGEROUS DRUGS,F,M,28,25-44,M,BLACK HISPANIC,-73.951772,40.799146
239161907,01/14/2022,681,233,SEX CRIMES,M,M,9,25-44,M,BLACK,-73.9882902437563,40.7265156408036
239161908,01/14/2022,707,340,FRAUDS,M,M,18,25-44,F,WHITE,-73.985702,40.76539
239161909,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,M,30,25-44,M,WHITE HISPANIC,-73.94950669,40.82772828
239161910,01/14/2022,105,106,FELONY ASSAULT,F,M,13,18-24,F,WHITE HISPANIC,-73.9832725981497,40.7372030985741
239161912,01/14/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,104,25-44,M,BLACK,-73.89914,40.700688
239161913,01/14/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,S,123,25-44,F,WHITE,-74.195744,40.513303
239161914,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,S,120,25-44,M,BLACK,-74.12078233,40.6375249
239163923,01/14/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,43,45-64,M,BLACK,-73.8700413043181,40.8229123084767
239163924,01/14/2022,339,341,PETIT LARCENY,M,B,41,25-44,M,WHITE HISPANIC,-73.890925,40.820996
239163925,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,42,25-44,F,BLACK,-73.911463,40.822355
239163926,01/14/2022,397,105,ROBBERY,F,B,42,25-44,M,BLACK,-73.911463,40.822355
239163927,01/14/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,43,45-64,M,BLACK,-73.8700413043181,40.8229123084767
239163928,01/14/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,B,49,25-44,M,BLACK,-73.865871,40.86546
239163929,01/14/2022,494,111,POSSESSION OF STOLEN PROPERTY,F,B,46,18-24,M,WHITE HISPANIC,-73.9005768807295,40.8535983673823
239163930,01/14/2022,511,235,DANGEROUS DRUGS,M,K,72,45-64,M,WHITE HISPANIC,-74.0004411548878,40.6581577535544
239163931,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,K,75,45-64,M,BLACK,-73.867839,40.69014
239163932,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,18-24,F,BLACK,-73.910177,40.672565
239163933,01/14/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,83,18-24,M,BLACK HISPANIC,-73.917768981221,40.6984738177025
239163934,01/14/2022,397,105,ROBBERY,F,M,25,25-44,M,BLACK,-73.936714,40.811123
239163935,01/14/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,13,25-44,M,WHITE HISPANIC,-73.976783,40.740236
239163936,01/14/2022,705,358,OFFENSES INVOLVING FRAUD,M,M,13,25-44,M,BLACK,-73.977475,40.736348
239163937,01/14/2022,205,352,CRIMINAL TRESPASS,M,M,23,18-24,F,WHITE HISPANIC,-73.940798,40.786582
239163938,01/14/2022,258,351,CRIMINAL MISCHIEF & RELATED OF,M,M,7,25-44,M,WHITE,-73.990037,40.714992
239163939,01/14/2022,397,105,ROBBERY,F,M,32,45-64,M,BLACK,-73.942277,40.814706
239163940,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,108,25-44,M,ASIAN / PACIFIC ISLANDER,-73.942837,40.747822
239163941,01/14/2022,729,113,FORGERY,F,Q,108,45-64,F,WHITE HISPANIC,-73.89541937,40.74642857
239163942,01/14/2022,461,126,MISCELLANEOUS PENAL LAW,F,Q,109,25-44,M,BLACK,-73.777232,40.782112
239163943,01/14/2022,493,111,POSSESSION OF STOLEN PROPERTY,F,Q,109,25-44,M,BLACK,-73.777232,40.782112
239163944,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,114,25-44,M,BLACK,-73.9150241703895,40.7694951184418
239163945,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,S,123,25-44,M,WHITE,-74.2497549524458,40.5120382535219
239163946,01/14/2022,198,126,MISCELLANEOUS PENAL LAW,F,S,120,45-64,M,WHITE,-74.079388,40.6419
239163947,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,S,120,45-64,M,WHITE,-74.079388,40.6419
239163948,01/14/2022,198,126,MISCELLANEOUS PENAL LAW,F,S,120,45-64,M,WHITE,-74.079388,40.6419
239163949,01/14/2022,168,116,SEX CRIMES,F,S,120,18-24,M,WHITE HISPANIC,-74.0770327198983,40.6447209438691
239163950,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,S,121,25-44,F,BLACK,-74.129591,40.63441
239164102,01/14/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,47,25-44,M,BLACK,-73.847247,40.887325
239164103,01/14/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,48,<18,M,WHITE HISPANIC,-73.893513,40.85943
239164104,01/14/2022,494,111,POSSESSION OF STOLEN PROPERTY,F,B,46,18-24,F,BLACK HISPANIC,-73.91144454,40.84586709
239164105,01/14/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,44,18-24,M,BLACK HISPANIC,-73.926835,40.824279
239164106,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,63,25-44,M,BLACK,-73.9413587834752,40.6281697437036
239164107,01/14/2022,493,111,POSSESSION OF STOLEN PROPERTY,F,K,88,45-64,M,BLACK,-73.9602785860011,40.6902236041959
239164108,01/14/2022,109,106,FELONY ASSAULT,F,K,67,25-44,M,BLACK,-73.951016510623,40.6488507469884
239164109,01/14/2022,759,359,OFFENSES AGAINST PUBLIC ADMINI,M,K,70,18-24,M,WHITE,-73.949541,40.612684
239164110,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,63,45-64,M,WHITE,-73.941384,40.628508
239164112,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,63,45-64,M,WHITE,-73.941384,40.628508
239164114,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,63,45-64,M,WHITE,-73.941384,40.628508
239164115,01/14/2022,439,109,GRAND LARCENY,F,K,73,18-24,M,BLACK,-73.906836,40.669608
239164116,01/14/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,79,25-44,M,BLACK,-73.9450265328727,40.68900139556
239164117,01/14/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,K,70,45-64,M,WHITE,-73.973423,40.630736
239164118,01/14/2022,759,359,OFFENSES AGAINST PUBLIC ADMINI,M,K,76,25-44,M,BLACK,-73.99767097,40.67868041
239164119,01/14/2022,397,105,ROBBERY,F,K,72,25-44,M,WHITE HISPANIC,-74.010864,40.646349
239164120,01/14/2022,441,110,GRAND LARCENY OF MOTOR VEHICLE,F,K,88,25-44,M,BLACK,-73.96160864,40.68237399
239164121,01/14/2022,439,109,GRAND LARCENY,F,K,62,25-44,M,WHITE HISPANIC,-73.993506,40.602242
239164122,01/14/2022,792,118,DANGEROUS WEAPONS,F,K,88,25-44,M,BLACK,-73.960148,40.689614
239164123,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,63,45-64,M,WHITE,-73.941384,40.628508
239164125,01/14/2022,729,113,FORGERY,F,M,9,25-44,F,BLACK,-73.97348657,40.7241609
239164126,01/14/2022,258,351,CRIMINAL MISCHIEF & RELATED OF,M,Q,104,18-24,F,WHITE,-73.89725768,40.69875374
239164127,01/14/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,115,25-44,M,WHITE HISPANIC,-73.861193,40.758894
239164128,01/14/2022,258,351,CRIMINAL MISCHIEF & RELATED OF,M,Q,104,25-44,M,WHITE,-73.89725768,40.69875374
239164129,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,Q,115,18-24,M,WHITE HISPANIC,-73.861193,40.758894
239164130,01/14/2022,157,104,RAPE,F,S,120,18-24,M,WHITE HISPANIC,-74.0770327198983,40.6447209438691
239164131,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,S,120,18-24,M,BLACK,-74.09010738,40.60940244
239164306,01/14/2022,705,358,OFFENSES INVOLVING FRAUD,M,B,43,25-44,M,BLACK,-73.860878,40.833802
239164307,01/14/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,44,18-24,M,BLACK HISPANIC,-73.926835,40.824279
239164308,01/14/2022,494,111,POSSESSION OF STOLEN PROPERTY,F,B,45,45-64,M,BLACK,-73.825879,40.837903
239164309,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,48,25-44,F,BLACK,-73.898329,40.84942
239164310,01/15/2022,109,106,FELONY ASSAULT,F,B,42,25-44,M,BLACK,-73.911697780277,40.8222710411331
239164311,01/14/2022,494,111,POSSESSION OF STOLEN PROPERTY,F,B,45,25-44,M,BLACK,-73.825879,40.837903
239164313,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,63,45-64,M,WHITE,-73.941384,40.628508
239164315,01/14/2022,339,341,PETIT LARCENY,M,K,75,<18,M,BLACK,-73.874038,40.670093
239164316,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,45-64,F,BLACK,-73.911217,40.67213
239164317,01/14/2022,511,235,DANGEROUS DRUGS,M,K,83,25-44,M,BLACK,-73.917768981221,40.6984738177025
239164318,01/14/2022,503,117,DANGEROUS DRUGS,F,K,75,25-44,M,WHITE HISPANIC,-73.89684145,40.67175029
239164319,01/14/2022,725,113,FORGERY,F,M,14,25-44,M,BLACK HISPANIC,-73.989544,40.75757
239164320,01/14/2022,397,105,ROBBERY,F,M,19,45-64,M,BLACK,-73.95561586,40.76428913
239164321,01/15/2022,779,126,MISCELLANEOUS PENAL LAW,F,M,7,25-44,M,BLACK,-73.983411,40.716517
239164322,01/14/2022,105,106,FELONY ASSAULT,F,M,9,25-44,M,BLACK,-73.9882902437563,40.7265156408036
239164323,01/15/2022,199,126,MISCELLANEOUS PENAL LAW,F,M,7,25-44,M,BLACK,-73.983411,40.716517
239164324,01/15/2022,779,126,MISCELLANEOUS PENAL LAW,F,M,7,25-44,M,BLACK,-73.983411,40.716517
239164325,01/14/2022,750,359,OFFENSES AGAINST PUBLIC ADMINI,M,Q,114,45-64,M,ASIAN / PACIFIC ISLANDER,-73.912691,40.766722
239164326,01/14/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,Q,103,18-24,F,BLACK,-73.784875,40.711247
239164327,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,110,25-44,M,WHITE HISPANIC,-73.85026048,40.73994226
239164328,01/14/2022,792,118,DANGEROUS WEAPONS,F,S,123,45-64,M,WHITE,-74.247623,40.512082
239164479,01/15/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,49,25-44,M,BLACK,-73.867225,40.869591
239164480,01/15/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,46,18-24,M,BLACK,-73.91515,40.850763
239164481,01/14/2022,478,343,OTHER OFFENSES RELATED TO THEF,M,K,73,18-24,M,BLACK,-73.90612894,40.67858725
239164482,01/14/2022,681,233,SEX CRIMES,M,K,62,25-44,M,WHITE,-74.0029507988395,40.6022161657077
239164483,01/14/2022,792,118,DANGEROUS WEAPONS,F,K,81,45-64,M,BLACK,-73.920484,40.679187
239164484,01/15/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,78,45-64,M,BLACK,-73.9744751162161,40.6807856126343
239164485,01/14/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,71,18-24,M,BLACK,-73.958987,40.665118
239164486,01/15/2022,339,341,PETIT LARCENY,M,K,62,25-44,M,WHITE HISPANIC,-74.00346,40.602464
239164487,01/14/2022,792,118,DANGEROUS WEAPONS,F,K,73,25-44,M,BLACK,-73.9135020552048,40.6711300016904
239164488,01/14/2022,792,118,DANGEROUS WEAPONS,F,M,10,18-24,M,BLACK,-73.99993864,40.74840012
239164489,01/14/2022,339,341,PETIT LARCENY,M,M,1,18-24,M,BLACK,-74.007445,40.712794
239164490,01/15/2022,792,118,DANGEROUS WEAPONS,F,M,13,25-44,M,WHITE,-73.992126,40.740942
239164491,01/14/2022,339,341,PETIT LARCENY,M,M,1,18-24,M,BLACK,-74.007445,40.712794
239164492,01/14/2022,105,106,FELONY ASSAULT,F,M,23,18-24,M,BLACK,-73.9476340039424,40.7894632995555
239164493,01/14/2022,681,233,SEX CRIMES,M,Q,106,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8400721577516,40.682398279333
239164494,01/14/2022,511,235,DANGEROUS DRUGS,M,Q,109,25-44,F,ASIAN / PACIFIC ISLANDER,-73.805639,40.755155
239164495,01/15/2022,164,116,SEX CRIMES,F,S,122,25-44,M,WHITE,-74.1059144051212,40.5742856881925
239164687,01/14/2022,109,106,FELONY ASSAULT,F,B,47,25-44,M,BLACK,-73.8472717577564,40.8873136344706
239164688,01/15/2022,849,677,OTHER STATE LAWS,V,B,47,25-44,M,BLACK,-73.8503406,40.90348104
239164690,01/15/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,B,48,25-44,M,WHITE HISPANIC,-73.9006054489734,40.8441566000203
239164691,01/15/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,B,44,25-44,F,WHITE,-73.91415982,40.84517748
239164692,01/14/2022,792,118,DANGEROUS WEAPONS,F,B,41,25-44,M,BLACK,-73.901885,40.819028
239164693,01/15/2022,681,233,SEX CRIMES,M,B,52,45-64,F,WHITE HISPANIC,-73.8798608037303,40.8694704770483
239164694,01/14/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,K,81,25-44,M,WHITE HISPANIC,-73.923762,40.688176
239164695,01/15/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,72,25-44,F,WHITE HISPANIC,-74.0004411548878,40.6581577535544
239164696,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,K,75,45-64,M,WHITE HISPANIC,-73.896846,40.656891
239164697,01/14/2022,439,109,GRAND LARCENY,F,K,60,25-44,M,WHITE,-73.985363,40.586872
239164698,01/14/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,K,75,45-64,M,WHITE HISPANIC,-73.896846,40.656891
239164699,01/14/2022,105,106,FELONY ASSAULT,F,K,73,18-24,M,BLACK,-73.9135020552048,40.6711300016904
239164700,01/14/2022,106,106,FELONY ASSAULT,F,K,60,25-44,M,WHITE,-73.9764803960699,40.5766459780433
239164701,01/14/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,K,75,25-44,M,BLACK,-73.89245811,40.65371032
239164702,01/15/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,M,5,25-44,M,BLACK,-73.993394,40.721994
239164703,01/15/2022,339,341,PETIT LARCENY,M,M,13,25-44,M,BLACK,-73.986605,40.739853
239169894,01/14/2022,904,119,INTOXICATED/IMPAIRED DRIVING,F,B,47,25-44,M,WHITE HISPANIC,-73.85149435,40.88577656
239169895,01/15/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,40,18-24,M,WHITE HISPANIC,-73.905085,40.816923
239169896,01/15/2022,109,106,FELONY ASSAULT,F,B,47,25-44,M,BLACK HISPANIC,-73.8472717577564,40.8873136344706
239169897,01/15/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,70,25-44,M,ASIAN / PACIFIC ISLANDER,-73.958816,40.616566
239169899,01/15/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,M,9,18-24,F,BLACK,-73.99102396,40.72365033
239169900,01/15/2022,244,107,BURGLARY,F,M,9,45-64,M,BLACK,-73.980162,40.728596
239169901,01/15/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,M,28,45-64,M,BLACK,-73.94548329,40.80777234
239169902,01/14/2022,505,117,DANGEROUS DRUGS,F,Q,110,18-24,M,WHITE HISPANIC,-73.87006259,40.74525277
239169903,01/15/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,106,25-44,M,ASIAN / PACIFIC ISLANDER,-73.82862571,40.68565355
239169904,01/15/2022,181,355,OFFENSES AGAINST THE PERSON,M,Q,115,25-44,M,WHITE HISPANIC,-73.863772,40.751967
239169907,01/15/2022,168,116,SEX CRIMES,F,Q,109,25-44,M,WHITE HISPANIC,-73.8274480018593,40.7623158004241
239169908,01/15/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,110,25-44,M,WHITE HISPANIC,-73.88113601,40.74792707
239170257,01/15/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,B,42,25-44,M,WHITE HISPANIC,-73.905019,40.829865
239170258,01/15/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,40,18-24,M,WHITE HISPANIC,-73.905085,40.816923
239170259,01/15/2022,244,107,BURGLARY,F,B,41,25-44,M,WHITE HISPANIC,-73.890196,40.817401
239170260,01/15/2022,503,117,DANGEROUS DRUGS,F,K,90,25-44,M,WHITE,-73.94594,40.708546
239170261,01/15/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,73,18-24,F,WHITE HISPANIC,-73.913562,40.671104
239170262,01/14/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,75,18-24,F,BLACK,-73.89848,40.668888
239170263,01/15/2022,792,118,DANGEROUS WEAPONS,F,K,73,25-44,M,WHITE HISPANIC,-73.9135020552048,40.6711300016904
239170264,01/15/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,K,79,25-44,M,WHITE HISPANIC,-73.94395001,40.69822053
239170265,01/15/2022,109,106,FELONY ASSAULT,F,K,61,25-44,F,BLACK,-73.9608543158447,40.5940190586592
239170266,01/15/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,23,45-64,M,BLACK,-73.94603,40.798369
239170267,01/15/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,M,25,45-64,F,BLACK HISPANIC,-73.94275414,40.80574267
239170268,01/15/2022,339,341,PETIT LARCENY,M,M,1,25-44,M,WHITE HISPANIC,-74.00678151,40.7136074
239170270,01/15/2022,464,230,JOSTLING,M,Q,109,18-24,M,WHITE HISPANIC,-73.8301393,40.75956952
239170271,01/14/2022,199,126,MISCELLANEOUS PENAL LAW,F,Q,109,25-44,M,WHITE HISPANIC,-73.805639,40.755155
239170272,01/15/2022,115,355,OFFENSES AGAINST THE PERSON,M,S,122,45-64,M,WHITE HISPANIC,-74.106728,40.56686
239170527,01/14/2022,117,126,MISCELLANEOUS PENAL LAW,F,K,67,25-44,M,BLACK,-73.92284807,40.65246389
239170530,01/15/2022,117,126,MISCELLANEOUS PENAL LAW,F,K,61,25-44,M,BLACK,-73.93127092,40.5854359
239170531,01/15/2022,105,106,FELONY ASSAULT,F,K,72,45-64,M,ASIAN / PACIFIC ISLANDER,-74.0004411548878,40.6581577535544
239170533,01/15/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,70,25-44,M,BLACK,-73.960331,40.646521
